Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-12-27,15.0,16.0,23.268,MIA,IND,L 12-18,False,0,0,,0,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,11%,0,0%,18,78%,False,Damien Williams,False,12,18
2015.0,2016-01-03,16.0,17.0,23.275,MIA,NWE,W 20-10,False,3,11,3.67,0,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,27%,0,0%,22,73%,False,Damien Williams,True,20,10
2016.0,2016-09-11,1.0,1.0,24.161,MIA,SEA,L 10-12,False,2,9,4.50,0,2,1,29,29.00,0,50.0%,14.50,1,17,17.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,11%,0,0%,19,76%,True,Damien Williams,False,10,12
2016.0,2016-09-18,2.0,2.0,,MIA,NWE,L 24-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Williams,False,24,31
2016.0,2016-09-25,3.0,3.0,24.175,MIA,CLE,W 30-24,False,1,15,15.00,0,3,3,10,3.33,1,100.0%,3.33,0,0,,0,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,11,16%,0,0%,22,65%,False,Damien Williams,True,30,24
2016.0,2016-09-29,4.0,4.0,24.179,MIA,CIN,L 7-22,False,2,9,4.50,0,2,1,6,6.00,0,50.0%,3.00,1,15,15.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,29%,0,0%,21,75%,True,Damien Williams,False,7,22
2016.0,2016-10-09,5.0,5.0,24.189,MIA,TEN,L 17-30,False,1,3,3.00,0,2,2,67,33.50,0,100.0%,33.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,18%,0,0%,14,48%,False,Damien Williams,False,17,30
2016.0,2016-10-16,6.0,6.0,24.196,MIA,PIT,W 30-15,False,6,12,2.00,1,2,2,5,2.50,0,100.0%,2.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,12,17%,0,0%,14,54%,False,Damien Williams,True,30,15
2016.0,2016-10-23,7.0,7.0,24.203,MIA,BUF,W 28-25,False,4,16,4.00,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,6,8%,0,0%,23,72%,False,Damien Williams,True,28,25
2016.0,2016-11-06,8.0,9.0,24.217,MIA,NYJ,W 27-23,False,5,29,5.80,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,22%,0,0%,21,66%,False,Damien Williams,True,27,23
2016.0,2016-11-13,9.0,10.0,24.224,MIA,SDG,W 31-24,False,2,2,1.00,1,1,1,18,18.00,1,100.0%,18.00,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,12,24%,0,0%,20,69%,True,Damien Williams,True,31,24
2016.0,2016-11-20,10.0,11.0,24.231,MIA,LAR,W 14-10,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,15%,0,0%,22,76%,True,Damien Williams,True,14,10
2016.0,2016-11-27,11.0,12.0,24.238,MIA,SFO,W 31-24,False,1,7,7.00,0,2,2,11,5.50,0,100.0%,5.50,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,11,19%,0,0%,20,69%,False,Damien Williams,True,31,24
2016.0,2016-12-04,12.0,13.0,24.245,MIA,BAL,L 6-38,False,1,1,1.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,15%,0,0%,14,58%,True,Damien Williams,False,6,38
2016.0,2016-12-11,13.0,14.0,24.252,MIA,ARI,W 26-23,False,5,7,1.40,0,3,2,1,0.50,1,66.7%,0.33,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,17,28%,0,0%,22,73%,False,Damien Williams,True,26,23
2016.0,2016-12-17,14.0,15.0,24.258,MIA,NYJ,W 34-13,False,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,15%,0,0%,20,71%,True,Damien Williams,True,34,13
2016.0,2016-12-24,15.0,16.0,24.265,MIA,BUF,W 34-31,False,0,0,,0,3,2,51,25.50,0,66.7%,17.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,16%,0,0%,21,58%,True,Damien Williams,True,34,31
2016.0,2017-01-01,16.0,17.0,24.273,MIA,NWE,L 14-35,False,2,5,2.50,0,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,14,24%,0,0%,18,69%,False,Damien Williams,False,14,35
2017.0,2017-09-17,1.0,2.0,25.167,MIA,LAC,W 19-17,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,13,48%,True,Damien Williams,True,19,17
2017.0,2017-09-24,2.0,3.0,25.174,MIA,NYJ,L 6-20,False,2,5,2.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,16%,0,0%,14,54%,True,Damien Williams,False,6,20
2017.0,2017-10-01,3.0,4.0,25.181,MIA,NOR,L 0-20,False,1,1,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,11,21%,0,0%,10,53%,False,Damien Williams,False,0,20
2017.0,2017-10-08,4.0,5.0,25.188,MIA,TEN,W 16-10,False,3,15,5.00,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,17%,0,0%,22,71%,False,Damien Williams,True,16,10
2017.0,2017-10-15,5.0,6.0,25.195,MIA,ATL,W 20-17,False,4,9,2.25,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,27%,0,0%,11,48%,True,Damien Williams,True,20,17
2017.0,2017-10-22,6.0,7.0,25.202,MIA,NYJ,W 31-28,False,2,2,1.00,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,30%,0,0%,20,61%,False,Damien Williams,True,31,28
2017.0,2017-10-26,7.0,8.0,25.206,MIA,BAL,L 0-40,False,0,0,,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,16,53%,True,Damien Williams,False,0,40
2017.0,2017-11-05,8.0,9.0,25.216,MIA,OAK,L 24-27,True,7,14,2.00,0,6,6,47,7.83,1,100.0%,7.83,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,45%,0,0%,9,35%,False,Damien Williams,False,24,27
2017.0,2017-11-13,9.0,10.0,25.224,MIA,CAR,L 21-45,True,9,19,2.11,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,55%,0,0%,8,29%,True,Damien Williams,False,21,45
2017.0,2017-11-19,10.0,11.0,25.23,MIA,TAM,L 20-30,True,10,78,7.80,0,1,1,24,24.00,0,100.0%,24.00,1,-7,-7.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,3,10%,False,Damien Williams,False,20,30
2017.0,2017-11-26,11.0,12.0,25.237,MIA,NWE,L 17-35,True,8,38,4.75,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,39%,0,0%,0,0%,True,Damien Williams,False,17,35
2017.0,2017-12-03,12.0,13.0,,MIA,DEN,W 35-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Williams,True,35,9
2017.0,2017-12-11,13.0,14.0,,MIA,NWE,W 27-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Williams,True,27,20
2017.0,2017-12-17,14.0,15.0,,MIA,BUF,L 16-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Williams,False,16,24
2017.0,2017-12-24,15.0,16.0,,MIA,KAN,L 13-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Williams,False,13,29
2017.0,2017-12-31,16.0,17.0,,MIA,BUF,L 16-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Williams,False,16,22
2018.0,2018-09-09,1.0,1.0,26.159,KAN,LAC,W 38-28,False,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,12%,0,0%,6,20%,True,Damien Williams,True,38,28
2018.0,2018-09-16,2.0,2.0,26.166,KAN,PIT,W 42-37,False,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,16%,0,0%,13,37%,True,Damien Williams,True,42,37
2018.0,2018-09-23,3.0,3.0,26.173,KAN,SFO,W 38-27,False,0,0,,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,9%,0,0%,7,25%,False,Damien Williams,True,38,27
2018.0,2018-10-01,4.0,4.0,26.181,KAN,DEN,W 27-23,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,7,25%,True,Damien Williams,True,27,23
2018.0,2018-10-07,5.0,5.0,26.187,KAN,JAX,W 30-14,False,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,3%,0,0%,8,33%,False,Damien Williams,True,30,14
2018.0,2018-10-14,6.0,6.0,26.194,KAN,NWE,L 40-43,False,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,6%,0,0%,10,28%,True,Damien Williams,False,40,43
2018.0,2018-10-21,7.0,7.0,26.201,KAN,CIN,W 45-10,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,3%,0,0%,14,52%,False,Damien Williams,True,45,10
2018.0,2018-10-28,8.0,8.0,26.208,KAN,DEN,W 30-23,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,18,62%,False,Damien Williams,True,30,23
2018.0,2018-11-04,9.0,9.0,26.215,KAN,CLE,W 37-21,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,70%,True,Damien Williams,True,37,21
2018.0,2018-11-11,10.0,10.0,26.222,KAN,ARI,W 26-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2%,0,0%,14,56%,False,Damien Williams,True,26,14
2018.0,2018-11-19,11.0,11.0,26.23,KAN,LAR,L 51-54,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,25,58%,True,Damien Williams,False,51,54
2018.0,2018-12-02,12.0,13.0,26.243,KAN,OAK,W 40-33,False,5,38,7.60,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,27%,0,0%,5,16%,True,Damien Williams,True,40,33
2018.0,2018-12-09,13.0,14.0,26.25,KAN,BAL,W 27-24,False,8,14,1.75,1,5,4,16,4.00,1,80.0%,3.20,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,43,50%,0,0%,8,28%,False,Damien Williams,True,27,24
2018.0,2018-12-13,14.0,15.0,26.254,KAN,LAC,L 28-29,True,10,49,4.90,2,6,6,74,12.33,0,100.0%,12.33,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,44,73%,0,0%,0,0%,False,Damien Williams,False,28,29
2018.0,2018-12-23,15.0,16.0,26.264,KAN,SEA,L 31-38,True,13,103,7.92,0,7,7,37,5.29,1,100.0%,5.29,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,39,64%,0,0%,1,3%,True,Damien Williams,False,31,38
2018.0,2018-12-30,16.0,17.0,26.271,KAN,OAK,W 35-3,True,11,51,4.64,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,52%,0,0%,0,0%,False,Damien Williams,True,35,3
2019.0,2019-09-08,1.0,1.0,27.158,KAN,JAX,W 40-26,True,13,26,2.00,1,6,6,39,6.50,0,100.0%,6.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,66%,0,0%,1,3%,True,Damien Williams,True,40,26
2019.0,2019-09-15,2.0,2.0,27.165,KAN,OAK,W 28-10,True,9,8,0.89,0,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,52%,0,0%,4,16%,True,Damien Williams,True,28,10
2019.0,2019-09-22,3.0,3.0,,KAN,BAL,W 33-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Williams,True,33,28
2019.0,2019-09-29,4.0,4.0,,KAN,DET,W 34-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Williams,True,34,30
2019.0,2019-10-06,5.0,5.0,27.186,KAN,IND,L 13-19,True,9,23,2.56,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,56%,0,0%,0,0%,False,Damien Williams,False,13,19
2019.0,2019-10-13,6.0,6.0,27.193,KAN,HOU,L 24-31,False,1,6,6.00,0,1,1,14,14.00,1,100.0%,14.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,21,38%,0,0%,0,0%,False,Damien Williams,False,24,31
2019.0,2019-10-17,7.0,7.0,27.197,KAN,DEN,W 30-6,False,9,7,0.78,0,3,2,-1,-0.50,0,66.7%,-0.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,28%,0,0%,0,0%,True,Damien Williams,True,30,6
2019.0,2019-10-27,8.0,8.0,27.207,KAN,GNB,L 24-31,False,7,30,4.29,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,25,42%,0,0%,3,11%,False,Damien Williams,False,24,31
2019.0,2019-11-03,9.0,9.0,27.214,KAN,MIN,W 26-23,False,12,125,10.42,1,2,2,3,1.50,0,100.0%,1.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,43,73%,0,0%,5,15%,False,Damien Williams,True,26,23
2019.0,2019-11-10,10.0,10.0,27.221,KAN,TEN,L 32-35,True,19,77,4.05,0,5,5,32,6.40,0,100.0%,6.40,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,60,73%,0,0%,0,0%,True,Damien Williams,False,32,35
2019.0,2019-11-18,11.0,11.0,27.229,KAN,LAC,W 24-17,True,4,7,1.75,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,True,Damien Williams,True,24,17
2019.0,2019-12-01,12.0,13.0,,KAN,OAK,W 40-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Williams,True,40,9
