Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2012.0,2012-11-25,11.0,12.0,23.011,IND,BUF,W 20-13,False,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,111,27.75,1,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,39,53%,0,0%,6,21%,False,T.Y. Hilton,True,20,13
2012.0,2012-12-02,12.0,13.0,23.018,IND,DET,W 35-33,False,12,6,100,16.67,0,50.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,88%,0,0%,7,18%,True,T.Y. Hilton,True,35,33
2012.0,2012-12-09,13.0,14.0,23.025,IND,TEN,W 27-23,False,5,2,50,25.00,0,40.0%,10.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,24,12.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,66%,0,0%,3,10%,False,T.Y. Hilton,True,27,23
2012.0,2012-12-16,14.0,15.0,23.032,IND,HOU,L 17-29,False,6,3,78,26.00,1,50.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,34,56%,0,0%,3,9%,True,T.Y. Hilton,False,17,29
2012.0,2012-12-23,15.0,16.0,23.039,IND,KAN,W 20-13,True,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,70%,0,0%,3,11%,True,T.Y. Hilton,True,20,13
2012.0,2012-12-30,16.0,17.0,23.046,IND,HOU,W 28-16,False,6,4,111,27.75,1,66.7%,18.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,19,19.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,44%,0,0%,2,8%,False,T.Y. Hilton,True,28,16
2013.0,2013-09-08,1.0,1.0,23.298,IND,OAK,W 21-17,False,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,23,23.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,44%,0,0%,2,10%,False,T.Y. Hilton,True,21,17
2013.0,2013-09-15,2.0,2.0,23.305,IND,MIA,L 20-24,False,12,6,124,20.67,0,50.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,68%,0,0%,5,19%,False,T.Y. Hilton,False,20,24
2013.0,2013-09-22,3.0,3.0,23.312,IND,SFO,W 27-7,False,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,54%,0,0%,7,27%,True,T.Y. Hilton,True,27,7
2013.0,2013-09-29,4.0,4.0,23.319,IND,JAX,W 37-3,True,9,4,45,11.25,0,44.4%,5.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,19,3.80,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,45,58%,0,0%,6,22%,True,T.Y. Hilton,True,37,3
2013.0,2013-10-06,5.0,5.0,23.326,IND,SEA,W 34-28,False,6,5,140,28.00,2,83.3%,23.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,46,71%,0,0%,2,6%,False,T.Y. Hilton,True,34,28
2013.0,2013-10-14,6.0,6.0,23.334,IND,SDG,L 9-19,False,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,71%,0,0%,3,12%,True,T.Y. Hilton,False,9,19
2013.0,2013-10-20,7.0,7.0,23.34,IND,DEN,W 39-33,True,11,2,27,13.50,0,18.2%,2.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,35,11.67,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,74%,0,0%,10,21%,False,T.Y. Hilton,True,39,33
2013.0,2013-11-03,8.0,9.0,23.354,IND,HOU,W 27-24,False,12,7,121,17.29,3,58.3%,10.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,34,34.00,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,56,90%,0,0%,4,12%,True,T.Y. Hilton,True,27,24
2013.0,2013-11-10,9.0,10.0,23.361,IND,STL,L 8-38,True,8,7,130,18.57,0,87.5%,16.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,80%,0,0%,1,4%,False,T.Y. Hilton,False,8,38
2013.0,2013-11-14,10.0,11.0,24.0,IND,TEN,W 30-27,True,9,5,44,8.80,0,55.6%,4.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,76%,0,0%,4,14%,True,T.Y. Hilton,True,30,27
2013.0,2013-11-24,11.0,12.0,24.01,IND,ARI,L 11-40,True,9,5,38,7.60,0,55.6%,4.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,82%,0,0%,0,0%,True,T.Y. Hilton,False,11,40
2013.0,2013-12-01,12.0,13.0,24.017,IND,TEN,W 22-14,True,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,82%,0,0%,0,0%,False,T.Y. Hilton,True,22,14
2013.0,2013-12-08,13.0,14.0,24.024,IND,CIN,L 28-42,True,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,75%,0,0%,0,0%,True,T.Y. Hilton,False,28,42
2013.0,2013-12-15,14.0,15.0,24.031,IND,HOU,W 25-3,True,12,8,78,9.75,0,66.7%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,84%,0,0%,0,0%,False,T.Y. Hilton,True,25,3
2013.0,2013-12-22,15.0,16.0,24.038,IND,KAN,W 23-7,True,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,68%,0,0%,0,0%,True,T.Y. Hilton,True,23,7
2013.0,2013-12-29,16.0,17.0,24.045,IND,JAX,W 30-10,True,15,11,155,14.09,0,73.3%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,59%,0,0%,0,0%,False,T.Y. Hilton,True,30,10
2014.0,2014-09-07,1.0,1.0,24.297,IND,DEN,L 24-31,True,11,5,41,8.20,0,45.5%,3.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,89%,0,0%,0,0%,True,T.Y. Hilton,False,24,31
2014.0,2014-09-15,2.0,2.0,24.305,IND,PHI,L 27-30,True,11,6,65,10.83,0,54.5%,5.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,68%,0,0%,0,0%,False,T.Y. Hilton,False,27,30
2014.0,2014-09-21,3.0,3.0,24.311,IND,JAX,W 44-17,True,6,5,80,16.00,0,83.3%,13.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,45%,0,0%,0,0%,True,T.Y. Hilton,True,44,17
2014.0,2014-09-28,4.0,4.0,24.318,IND,TEN,W 41-17,True,10,6,105,17.50,0,60.0%,10.50,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,66%,0,0%,2,6%,False,T.Y. Hilton,True,41,17
2014.0,2014-10-05,5.0,5.0,24.325,IND,BAL,W 20-13,True,12,9,90,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,71,87%,0,0%,0,0%,False,T.Y. Hilton,True,20,13
2014.0,2014-10-09,6.0,6.0,24.329,IND,HOU,W 33-28,True,9,9,223,24.78,1,100.0%,24.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,59,68%,0,0%,0,0%,True,T.Y. Hilton,True,33,28
2014.0,2014-10-19,7.0,7.0,24.339,IND,CIN,W 27-0,True,9,7,107,15.29,0,77.8%,11.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,80%,0,0%,0,0%,False,T.Y. Hilton,True,27,0
2014.0,2014-10-26,8.0,8.0,24.346,IND,PIT,L 34-51,True,10,6,155,25.83,1,60.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,98%,0,0%,0,0%,True,T.Y. Hilton,False,34,51
2014.0,2014-11-03,9.0,9.0,24.354,IND,NYG,W 40-24,True,6,3,71,23.67,1,50.0%,11.83,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,76%,0,0%,2,5%,True,T.Y. Hilton,True,40,24
2014.0,2014-11-16,10.0,11.0,25.002,IND,NWE,L 20-42,True,7,3,24,8.00,0,42.9%,3.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,95%,0,0%,0,0%,False,T.Y. Hilton,False,20,42
2014.0,2014-11-23,11.0,12.0,25.009,IND,JAX,W 23-3,True,5,4,122,30.50,1,80.0%,24.40,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,57,77%,0,0%,0,0%,False,T.Y. Hilton,True,23,3
2014.0,2014-11-30,12.0,13.0,25.016,IND,WAS,W 49-27,True,5,5,62,12.40,1,100.0%,12.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,84%,0,0%,0,0%,False,T.Y. Hilton,True,49,27
2014.0,2014-12-07,13.0,14.0,25.023,IND,CLE,W 25-24,True,19,10,150,15.00,2,52.6%,7.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,1,1,0,0,0,0,75,93%,0,0%,0,0%,True,T.Y. Hilton,True,25,24
2014.0,2014-12-14,14.0,15.0,25.03,IND,HOU,W 17-10,True,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,85%,0,0%,0,0%,False,T.Y. Hilton,True,17,10
2014.0,2014-12-21,15.0,16.0,,IND,DAL,L 7-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,T.Y. Hilton,False,7,42
2014.0,2014-12-28,16.0,17.0,25.044,IND,TEN,W 27-10,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,35%,0,0%,0,0%,True,T.Y. Hilton,True,27,10
2015.0,2015-09-13,1.0,1.0,25.303,IND,BUF,L 14-27,True,14,7,88,12.57,0,50.0%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,67%,0,0%,0,0%,True,T.Y. Hilton,False,14,27
2015.0,2015-09-21,2.0,2.0,25.311,IND,NYJ,L 7-20,True,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,84%,0,0%,0,0%,False,T.Y. Hilton,False,7,20
2015.0,2015-09-27,3.0,3.0,25.317,IND,TEN,W 35-33,True,7,4,94,23.50,0,57.1%,13.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,90%,0,0%,0,0%,True,T.Y. Hilton,True,35,33
2015.0,2015-10-04,4.0,4.0,25.324,IND,JAX,W 16-13,True,13,7,67,9.57,0,53.8%,5.15,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,85%,0,0%,0,0%,False,T.Y. Hilton,True,16,13
2015.0,2015-10-08,5.0,5.0,25.328,IND,HOU,W 27-20,True,9,5,88,17.60,0,55.6%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,77%,0,0%,0,0%,True,T.Y. Hilton,True,27,20
2015.0,2015-10-18,6.0,6.0,25.338,IND,NWE,L 27-34,True,9,6,74,12.33,1,66.7%,8.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,71,91%,0,0%,0,0%,False,T.Y. Hilton,False,27,34
2015.0,2015-10-25,7.0,7.0,25.345,IND,NOR,L 21-27,True,15,4,150,37.50,2,26.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,0,0%,False,T.Y. Hilton,False,21,27
2015.0,2015-11-02,8.0,8.0,25.353,IND,CAR,L 26-29,True,7,1,15,15.00,0,14.3%,2.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,16,4.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,80,93%,0,0%,7,18%,True,T.Y. Hilton,False,26,29
2015.0,2015-11-08,9.0,9.0,25.359,IND,DEN,W 27-24,True,6,5,82,16.40,0,83.3%,13.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,60%,0,0%,0,0%,False,T.Y. Hilton,True,27,24
2015.0,2015-11-22,10.0,11.0,26.008,IND,ATL,W 24-21,False,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,78%,0,0%,0,0%,True,T.Y. Hilton,True,24,21
2015.0,2015-11-29,11.0,12.0,26.015,IND,TAM,W 25-12,True,12,6,95,15.83,2,50.0%,7.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,1,0,0,0,0,0,61,82%,0,0%,0,0%,False,T.Y. Hilton,True,25,12
2015.0,2015-12-06,12.0,13.0,26.022,IND,PIT,L 10-45,True,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,95%,0,0%,0,0%,True,T.Y. Hilton,False,10,45
2015.0,2015-12-13,13.0,14.0,26.029,IND,JAX,L 16-51,True,7,4,132,33.00,0,57.1%,18.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,85%,0,0%,0,0%,True,T.Y. Hilton,False,16,51
2015.0,2015-12-20,14.0,15.0,26.036,IND,HOU,L 10-16,True,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,94%,0,0%,0,0%,False,T.Y. Hilton,False,10,16
2015.0,2015-12-27,15.0,16.0,26.043,IND,MIA,W 18-12,True,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,86%,0,0%,0,0%,True,T.Y. Hilton,True,18,12
2015.0,2016-01-03,16.0,17.0,26.05,IND,TEN,W 30-24,True,7,4,44,11.00,0,57.1%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,83%,0,0%,0,0%,False,T.Y. Hilton,True,30,24
2016.0,2016-09-11,1.0,1.0,26.302,IND,DET,L 35-39,True,12,6,79,13.17,0,50.0%,6.58,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,96%,0,0%,1,3%,False,T.Y. Hilton,False,35,39
2016.0,2016-09-18,2.0,2.0,26.309,IND,DEN,L 20-34,True,11,4,41,10.25,0,36.4%,3.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,88%,0,0%,1,3%,True,T.Y. Hilton,False,20,34
2016.0,2016-09-25,3.0,3.0,26.316,IND,SDG,W 26-22,True,11,8,174,21.75,1,72.7%,15.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,86%,0,0%,0,0%,False,T.Y. Hilton,True,26,22
2016.0,2016-10-02,4.0,4.0,26.323,IND,JAX,L 27-30,True,10,7,42,6.00,1,70.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,75,96%,0,0%,0,0%,True,T.Y. Hilton,False,27,30
2016.0,2016-10-09,5.0,5.0,26.33,IND,CHI,W 29-23,True,11,10,171,17.10,1,90.9%,15.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,90%,0,0%,0,0%,False,T.Y. Hilton,True,29,23
2016.0,2016-10-16,6.0,6.0,26.337,IND,HOU,L 23-26,True,9,3,49,16.33,0,33.3%,5.44,0,0,,0,0,0,,0,0,0,,0,0,,,1,5,5.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,99%,0,0%,1,3%,True,T.Y. Hilton,False,23,26
2016.0,2016-10-23,7.0,7.0,26.344,IND,TEN,W 34-26,True,12,7,133,19.00,1,58.3%,11.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,97%,0,0%,1,3%,True,T.Y. Hilton,True,34,26
2016.0,2016-10-30,8.0,8.0,26.351,IND,KAN,L 14-30,True,6,1,20,20.00,0,16.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,82%,0,0%,3,9%,False,T.Y. Hilton,False,14,30
2016.0,2016-11-06,9.0,9.0,26.358,IND,GNB,W 31-26,True,8,6,82,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,87%,0,0%,1,3%,True,T.Y. Hilton,True,31,26
2016.0,2016-11-20,10.0,11.0,27.006,IND,TEN,W 24-17,True,9,5,97,19.40,1,55.6%,10.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,87%,0,0%,0,0%,False,T.Y. Hilton,True,24,17
2016.0,2016-11-24,11.0,12.0,27.01,IND,PIT,L 7-28,True,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,40%,0,0%,0,0%,False,T.Y. Hilton,False,7,28
2016.0,2016-12-05,12.0,13.0,27.021,IND,NYJ,W 41-10,True,10,9,146,16.22,0,90.0%,14.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,63%,0,0%,0,0%,True,T.Y. Hilton,True,41,10
2016.0,2016-12-11,13.0,14.0,27.027,IND,HOU,L 17-22,True,13,9,115,12.78,1,69.2%,8.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,95%,0,0%,0,0%,False,T.Y. Hilton,False,17,22
