Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2008.0,2008-11-23,11.0,12.0,,TAM,DET,W 38-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Josh Johnson,True,38,20
2008.0,2008-11-30,12.0,13.0,,TAM,NOR,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Josh Johnson,True,23,20
2008.0,2008-12-08,13.0,14.0,,TAM,CAR,L 23-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Josh Johnson,False,23,38
2008.0,2008-12-14,14.0,15.0,,TAM,ATL,L 10-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Josh Johnson,False,10,13
2008.0,2008-12-21,15.0,16.0,,TAM,SDG,L 24-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Josh Johnson,False,24,41
2008.0,2008-12-28,16.0,17.0,,TAM,OAK,L 24-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Josh Johnson,False,24,31
2009.0,2009-09-13,1.0,1.0,,TAM,DAL,L 21-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,21,34
2009.0,2009-09-20,2.0,2.0,23.128,TAM,BUF,L 20-33,False,,,,,,,,0,,,,,,,,,0,0,0.0,,,,0,0,0,,,0,0,0,,,,,,,True,Josh Johnson,False,20,33
2009.0,2009-09-27,3.0,3.0,23.135,TAM,NYG,L 0-24,False,4,10,40.00,36,0,0,50.4,0,0,3.60,3.60,1,15,15.00,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,0,24
2009.0,2009-10-04,4.0,4.0,23.142,TAM,WAS,L 13-16,True,13,22,59.09,106,1,1,67.6,3,6,4.82,3.68,7,41,5.86,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,False,13,16
2009.0,2009-10-11,5.0,5.0,23.149,TAM,PHI,L 14-33,True,26,50,52.00,240,2,3,53.7,3,22,4.80,2.90,5,40,8.00,0,,0,0,0.0,0,0,0,0,0,2,0,0,2,-1,0,,,,,,,True,Josh Johnson,False,14,33
2009.0,2009-10-18,6.0,6.0,23.156,TAM,CAR,L 21-28,True,11,17,64.71,147,0,1,67.5,4,26,8.65,6.00,8,45,5.63,0,,0,0,0.0,0,0,0,0,0,5,1,0,1,-2,0,,,,,,,False,Josh Johnson,False,21,28
2009.0,2009-10-25,7.0,7.0,23.163,TAM,NWE,L 7-35,True,9,26,34.62,156,1,3,29.2,1,5,6.00,1.58,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,7,35
2009.0,2009-11-08,8.0,9.0,,TAM,GNB,W 38-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,True,38,28
2009.0,2009-11-15,9.0,10.0,,TAM,MIA,L 23-25,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,False,23,25
2009.0,2009-11-22,10.0,11.0,,TAM,NOR,L 7-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,7,38
2009.0,2009-11-29,11.0,12.0,,TAM,ATL,L 17-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,False,17,20
2009.0,2009-12-06,12.0,13.0,,TAM,CAR,L 6-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,False,6,16
2009.0,2009-12-13,13.0,14.0,,TAM,NYJ,L 3-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,3,26
2009.0,2009-12-20,14.0,15.0,,TAM,SEA,W 24-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,True,24,7
2009.0,2009-12-27,15.0,16.0,,TAM,NOR,W 20-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,True,20,17
2009.0,2010-01-03,16.0,17.0,,TAM,ATL,L 10-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,10,20
2010.0,2010-09-12,1.0,1.0,,TAM,CLE,W 17-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,True,17,14
2010.0,2010-09-19,2.0,2.0,,TAM,CAR,W 20-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,True,20,7
2010.0,2010-09-26,3.0,3.0,24.134,TAM,PIT,L 13-38,False,6,6,100.00,67,0,0,113.2,1,7,11.17,11.17,1,7,7.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,13,38
2010.0,2010-10-10,4.0,5.0,24.148,TAM,CIN,W 24-21,False,2,2,100.00,4,0,0,79.2,0,0,2.00,2.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,True,24,21
2010.0,2010-10-17,5.0,6.0,24.155,TAM,NOR,L 6-31,False,2,4,50.00,17,0,0,61.5,1,1,4.25,4.25,1,11,11.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,6,31
2010.0,2010-10-24,6.0,7.0,,TAM,STL,W 18-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,True,18,17
2010.0,2010-10-31,7.0,8.0,,TAM,ARI,W 38-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,True,38,35
2010.0,2010-11-07,8.0,9.0,,TAM,ATL,L 21-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,False,21,27
2010.0,2010-11-14,9.0,10.0,24.183,TAM,CAR,W 31-16,False,0,0,,0,0,0,,0,,,,1,14,14.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,True,31,16
2010.0,2010-11-21,10.0,11.0,24.19,TAM,SFO,W 21-0,False,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,1,7,7.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,True,21,0
2010.0,2010-11-28,11.0,12.0,24.197,TAM,BAL,L 10-17,False,,,,,,,,0,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,Josh Johnson,False,10,17
2010.0,2010-12-05,12.0,13.0,24.204,TAM,ATL,L 24-28,False,,,,,,,,0,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,Josh Johnson,False,24,28
2010.0,2010-12-12,13.0,14.0,24.211,TAM,WAS,W 17-16,False,,,,,,,,0,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,Josh Johnson,True,17,16
2010.0,2010-12-19,14.0,15.0,24.218,TAM,DET,L 20-23,False,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,20,23
2010.0,2010-12-26,15.0,16.0,24.225,TAM,SEA,W 38-15,False,2,2,100.00,15,0,0,97.9,0,0,7.50,7.50,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,True,38,15
2010.0,2011-01-02,16.0,17.0,24.232,TAM,NOR,W 23-13,False,,,,,,,,0,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,Josh Johnson,True,23,13
2011.0,2011-09-11,1.0,1.0,25.119,TAM,DET,L 20-27,False,1,3,33.33,7,0,0,42.4,0,0,2.33,2.33,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,20,27
2011.0,2011-09-18,2.0,2.0,,TAM,MIN,W 24-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,True,24,20
2011.0,2011-09-25,3.0,3.0,,TAM,ATL,W 16-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,True,16,13
2011.0,2011-10-03,4.0,4.0,25.141,TAM,IND,W 24-17,False,0,0,,0,0,0,,0,0,,,1,8,8.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,True,24,17
2011.0,2011-10-09,5.0,5.0,25.147,TAM,SFO,L 3-48,False,1,2,50.00,7,0,0,58.3,1,2,3.50,3.50,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,False,3,48
2011.0,2011-10-16,6.0,6.0,,TAM,NOR,W 26-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,True,26,20
2011.0,2011-10-23,7.0,7.0,,TAM,CHI,L 18-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,18,24
2011.0,2011-11-06,8.0,9.0,25.175,TAM,NOR,L 16-27,False,0,0,,0,0,0,,0,0,,,1,1,1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,False,16,27
2011.0,2011-11-13,9.0,10.0,25.182,TAM,HOU,L 9-37,False,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Josh Johnson,False,9,37
2011.0,2011-11-20,10.0,11.0,,TAM,GNB,L 26-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Josh Johnson,False,26,35
2011.0,2011-11-27,11.0,12.0,25.196,TAM,TEN,L 17-23,False,0,0,,0,0,0,,0,0,,,1,6,6.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,False,17,23
2011.0,2011-12-04,12.0,13.0,25.203,TAM,CAR,L 19-38,True,16,27,59.26,229,1,1,83.7,2,22,8.48,7.56,5,45,9.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Josh Johnson,False,19,38
2011.0,2011-12-11,13.0,14.0,25.21,TAM,JAX,L 14-41,False,1,2,50.00,3,0,1,16.7,0,0,1.50,-21.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Josh Johnson,False,14,41
2011.0,2011-12-17,14.0,15.0,,TAM,DAL,L 15-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Josh Johnson,False,15,31
