Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2013,2013-11-24,11,12,22.204,DET,,TAM,L 21-24,False,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,3%,0,0%,18,67%,False,Theo Riddick
2013,2013-11-28,12,13,22.208,DET,,GNB,W 40-10,False,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5%,0,0%,16,59%,False,Theo Riddick
2013,2013-12-08,13,14,22.218,DET,@,PHI,L 20-34,False,4,12,3.00,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,11,18%,0,0%,22,96%,True,Theo Riddick
2013,2013-12-16,14,15,22.226,DET,,BAL,L 16-18,False,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,3%,0,0%,20,71%,False,Theo Riddick
2013,2013-12-22,15,16,22.232,DET,,NYG,L 20-23,False,2,8,4.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,22,71%,False,Theo Riddick
2013,2013-12-29,16,17,22.239,DET,@,MIN,L 13-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2%,0,0%,19,73%,True,Theo Riddick
2014,2014-09-08,1,1,23.127,DET,,NYG,W 35-14,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,7%,0,0%,18,69%,False,Theo Riddick
2014,2014-09-14,2,2,23.133,DET,@,CAR,L 7-24,False,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,18,69%,True,Theo Riddick
2014,2014-09-21,3,3,23.140,DET,,GNB,W 19-7,False,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5%,0,0%,14,70%,False,Theo Riddick
2014,2014-09-28,4,4,23.147,DET,@,NYJ,W 24-17,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,11,37%,True,Theo Riddick
2014,2014-10-05,5,5,,DET,,BUF,L 14-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2014,2014-10-12,6,6,23.161,DET,@,MIN,W 17-3,False,3,6,2.00,0,6,5,75,15.00,1,83.3%,12.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,19,27%,0,0%,1,4%,True,Theo Riddick
2014,2014-10-19,7,7,,DET,,NOR,W 24-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2014,2014-10-26,8,8,23.175,DET,@,ATL,W 22-21,False,3,5,1.67,0,12,8,74,9.25,1,66.7%,6.17,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,31,41%,0,0%,0,0%,True,Theo Riddick
2014,2014-11-09,9,10,23.189,DET,,MIA,W 20-16,True,3,0,0.00,0,3,2,5,2.50,1,66.7%,1.67,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,7,10%,0,0%,0,0%,False,Theo Riddick
2014,2014-11-16,10,11,23.196,DET,@,ARI,L 6-14,False,2,2,1.00,0,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,32%,0,0%,0,0%,True,Theo Riddick
2014,2014-11-23,11,12,23.203,DET,@,NWE,L 9-34,False,2,12,6.00,0,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,36%,0,0%,0,0%,True,Theo Riddick
2014,2014-11-27,12,13,23.207,DET,,CHI,W 34-17,False,0,0,,0,7,6,54,9.00,0,85.7%,7.71,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,36%,0,0%,7,24%,False,Theo Riddick
2014,2014-12-07,13,14,23.217,DET,,TAM,W 34-17,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,7,23%,False,Theo Riddick
2014,2014-12-14,14,15,23.224,DET,,MIN,W 16-14,True,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,4%,0,0%,5,21%,False,Theo Riddick
2014,2014-12-21,15,16,23.231,DET,@,CHI,W 20-14,False,0,0,,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,10,14%,0,0%,14,61%,True,Theo Riddick
2014,2014-12-28,16,17,23.238,DET,@,GNB,L 20-30,False,0,0,,0,7,5,34,6.80,1,71.4%,4.86,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,17,25%,0,0%,6,25%,True,Theo Riddick
2015,2015-09-13,1,1,24.132,DET,@,SDG,L 28-33,False,0,0,,0,2,2,37,18.50,1,100.0%,18.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,8,17%,0,0%,19,66%,True,Theo Riddick
2015,2015-09-20,2,2,24.139,DET,@,MIN,L 16-26,False,1,5,5.00,0,6,5,41,8.20,0,83.3%,6.83,0,0,,0,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,35,45%,0,0%,12,50%,True,Theo Riddick
2015,2015-09-27,3,3,24.146,DET,,DEN,L 12-24,False,0,0,,0,10,8,66,8.25,0,80.0%,6.60,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,15,20%,0,0%,12,50%,False,Theo Riddick
2015,2015-10-05,4,4,24.154,DET,@,SEA,L 10-13,False,1,5,5.00,0,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,21,38%,0,0%,13,54%,True,Theo Riddick
2015,2015-10-11,5,5,24.160,DET,,ARI,L 17-42,False,0,0,,0,13,10,53,5.30,1,76.9%,4.08,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,55%,0,0%,12,40%,False,Theo Riddick
2015,2015-10-18,6,6,24.167,DET,,CHI,W 37-34,False,7,28,4.00,0,6,3,50,16.67,0,50.0%,8.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,52%,0,0%,0,0%,False,Theo Riddick
2015,2015-10-25,7,7,24.174,DET,,MIN,L 19-28,False,3,8,2.67,0,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,56%,0,0%,0,0%,False,Theo Riddick
2015,2015-11-01,8,8,24.181,DET,@,KAN,L 10-45,False,5,17,3.40,0,7,6,30,5.00,0,85.7%,4.29,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,65%,0,0%,6,20%,True,Theo Riddick
2015,2015-11-15,9,10,24.195,DET,@,GNB,W 18-16,False,3,1,0.33,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,7,22%,True,Theo Riddick
2015,2015-11-22,10,11,24.202,DET,,OAK,W 18-13,True,6,14,2.33,0,6,5,72,14.40,0,83.3%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,50%,0,0%,4,15%,False,Theo Riddick
2015,2015-11-26,11,12,24.206,DET,,PHI,W 45-14,False,2,6,3.00,0,5,5,62,12.40,1,100.0%,12.40,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,26,36%,0,0%,4,13%,False,Theo Riddick
2015,2015-12-03,12,13,24.213,DET,,GNB,L 23-27,False,1,4,4.00,0,6,5,27,5.40,0,83.3%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,52%,0,0%,0,0%,False,Theo Riddick
2015,2015-12-13,13,14,24.223,DET,@,STL,L 14-21,False,3,18,6.00,0,11,7,44,6.29,0,63.6%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,52%,0,0%,7,28%,True,Theo Riddick
2015,2015-12-21,14,15,24.231,DET,@,NOR,W 35-27,False,2,3,1.50,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,13,25%,0,0%,3,10%,True,Theo Riddick
2015,2015-12-27,15,16,24.237,DET,,SFO,W 32-17,False,7,20,2.86,0,8,7,63,9.00,0,87.5%,7.88,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,48%,0,0%,4,14%,False,Theo Riddick
2015,2016-01-03,16,17,24.244,DET,@,CHI,W 24-20,False,2,4,2.00,0,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,31,48%,0,0%,3,13%,True,Theo Riddick
2016,2016-09-11,1,1,25.130,DET,@,IND,W 39-35,False,7,45,6.43,1,5,5,63,12.60,1,100.0%,12.60,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,0,0%,True,Theo Riddick
2016,2016-09-18,2,2,25.137,DET,,TEN,L 15-16,False,11,37,3.36,0,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,65%,0,0%,0,0%,False,Theo Riddick
2016,2016-09-25,3,3,25.144,DET,@,GNB,L 27-34,True,10,9,0.90,0,9,7,39,5.57,0,77.8%,4.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,66%,0,0%,0,0%,True,Theo Riddick
2016,2016-10-02,4,4,25.151,DET,@,CHI,L 14-17,True,11,31,2.82,0,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,81%,0,0%,0,0%,True,Theo Riddick
2016,2016-10-09,5,5,25.158,DET,,PHI,W 24-23,True,11,49,4.45,0,6,6,33,5.50,2,100.0%,5.50,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,40,66%,0,0%,0,0%,False,Theo Riddick
2016,2016-10-16,6,6,,DET,,LAR,W 31-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2016,2016-10-23,7,7,,DET,,WAS,W 20-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2016,2016-10-30,8,8,25.179,DET,@,HOU,L 13-20,True,11,56,5.09,0,11,8,77,9.63,1,72.7%,7.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,85%,0,0%,0,0%,True,Theo Riddick
2016,2016-11-06,9,9,25.186,DET,@,MIN,W 22-16,True,14,70,5.00,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,70%,0,0%,0,0%,True,Theo Riddick
2016,2016-11-20,10,11,25.200,DET,,JAX,W 26-19,True,4,13,3.25,0,10,8,70,8.75,0,80.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,58%,0,0%,0,0%,False,Theo Riddick
2016,2016-11-24,11,12,25.204,DET,,MIN,W 16-13,True,9,45,5.00,0,5,5,13,2.60,0,100.0%,2.60,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,79%,0,0%,0,0%,False,Theo Riddick
2016,2016-12-04,12,13,25.214,DET,@,NOR,W 28-13,True,4,2,0.50,0,6,5,15,3.00,1,83.3%,2.50,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,33,47%,0,0%,0,0%,True,Theo Riddick
2016,2016-12-11,13,14,,DET,,CHI,W 20-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2016,2016-12-18,14,15,,DET,@,NYG,L 6-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Theo Riddick
2016,2016-12-26,15,16,,DET,@,DAL,L 21-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Theo Riddick
2016,2017-01-01,16,17,,DET,,GNB,L 24-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Theo Riddick
2017,2017-09-10,1,1,26.129,DET,,ARI,W 35-23,False,1,-1,-1.00,0,7,6,27,4.50,1,85.7%,3.86,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,22,31%,0,0%,0,0%,False,Theo Riddick
2017,2017-09-18,2,2,26.137,DET,@,NYG,W 24-10,False,9,20,2.22,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,42%,0,0%,0,0%,True,Theo Riddick
2017,2017-09-24,3,3,26.143,DET,,ATL,L 26-30,False,0,0,,0,9,4,38,9.50,0,44.4%,4.22,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,49%,0,0%,0,0%,False,Theo Riddick
2017,2017-10-01,4,4,26.150,DET,@,MIN,W 14-7,False,4,4,1.00,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,26%,0,0%,0,0%,True,Theo Riddick
2017,2017-10-08,5,5,26.157,DET,,CAR,L 24-27,False,2,8,4.00,0,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,49%,0,0%,0,0%,False,Theo Riddick
2017,2017-10-15,6,6,26.164,DET,@,NOR,L 38-52,False,2,8,4.00,0,7,5,45,9.00,0,71.4%,6.43,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,43%,0,0%,0,0%,True,Theo Riddick
2017,2017-10-29,7,8,26.178,DET,,PIT,L 15-20,False,4,21,5.25,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,42%,0,0%,0,0%,False,Theo Riddick
2017,2017-11-06,8,9,26.186,DET,@,GNB,W 30-17,False,5,11,2.20,0,4,4,62,15.50,0,100.0%,15.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,0,0%,True,Theo Riddick
2017,2017-11-12,9,10,26.192,DET,,CLE,W 38-24,False,4,35,8.75,0,3,3,12,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,17,33%,0,0%,0,0%,False,Theo Riddick
2017,2017-11-19,10,11,26.199,DET,@,CHI,W 27-24,False,9,35,3.89,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,Theo Riddick
2017,2017-11-23,11,12,26.203,DET,,MIN,L 23-30,False,5,20,4.00,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,44%,0,0%,0,0%,False,Theo Riddick
2017,2017-12-03,12,13,26.213,DET,@,BAL,L 20-44,True,9,21,2.33,1,5,5,41,8.20,0,100.0%,8.20,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,63%,0,0%,0,0%,True,Theo Riddick
2017,2017-12-10,13,14,26.220,DET,@,TAM,W 24-21,True,10,29,2.90,2,10,6,64,10.67,0,60.0%,6.40,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,48,71%,0,0%,0,0%,True,Theo Riddick
2017,2017-12-16,14,15,26.226,DET,,CHI,W 20-10,True,8,49,6.13,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,33,52%,0,0%,0,0%,False,Theo Riddick
2017,2017-12-24,15,16,26.234,DET,@,CIN,L 17-26,True,8,16,2.00,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,61%,0,0%,0,0%,True,Theo Riddick
2017,2017-12-31,16,17,26.241,DET,,GNB,W 35-11,True,4,10,2.50,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,31%,0,0%,0,0%,False,Theo Riddick
2018,2018-09-10,1,1,27.129,DET,,NYJ,L 17-48,False,4,20,5.00,0,7,5,15,3.00,0,71.4%,2.14,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,59%,0,0%,0,0%,False,Theo Riddick
2018,2018-09-16,2,2,27.135,DET,@,SFO,L 27-30,False,0,0,,0,12,9,47,5.22,0,75.0%,3.92,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,36%,0,0%,0,0%,True,Theo Riddick
2018,2018-09-23,3,3,27.142,DET,,NWE,W 26-10,False,0,0,,0,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,29%,0,0%,0,0%,False,Theo Riddick
2018,2018-09-30,4,4,27.149,DET,@,DAL,L 24-26,False,1,7,7.00,0,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,46%,0,0%,0,0%,True,Theo Riddick
2018,2018-10-07,5,5,27.156,DET,,GNB,W 31-23,False,3,3,1.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,31%,0,0%,0,0%,False,Theo Riddick
2018,2018-10-21,6,7,,DET,@,MIA,W 32-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Theo Riddick
2018,2018-10-28,7,8,,DET,,SEA,L 14-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Theo Riddick
2018,2018-11-04,8,9,27.184,DET,@,MIN,L 9-24,True,0,0,,0,8,7,36,5.14,0,87.5%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,56%,0,0%,0,0%,True,Theo Riddick
2018,2018-11-11,9,10,27.191,DET,@,CHI,L 22-34,True,0,0,,0,7,6,60,10.00,0,85.7%,8.57,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,59%,0,0%,0,0%,True,Theo Riddick
2018,2018-11-18,10,11,27.198,DET,,CAR,W 20-19,False,1,0,0.00,0,6,5,30,6.00,0,83.3%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,0,0%,False,Theo Riddick
2018,2018-11-22,11,12,27.202,DET,,CHI,L 16-23,False,2,12,6.00,0,7,7,48,6.86,0,100.0%,6.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,44%,0,0%,0,0%,False,Theo Riddick
2018,2018-12-02,12,13,27.212,DET,,LAR,L 16-30,False,8,32,4.00,0,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,53%,0,0%,0,0%,False,Theo Riddick
2018,2018-12-09,13,14,27.219,DET,@,ARI,W 17-3,False,6,28,4.67,0,4,4,30,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,42%,0,0%,0,0%,True,Theo Riddick
2018,2018-12-16,14,15,27.226,DET,@,BUF,L 13-14,True,8,47,5.88,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,44%,0,0%,0,0%,True,Theo Riddick
2018,2018-12-23,15,16,27.233,DET,,MIN,L 9-27,False,3,-2,-0.67,0,5,4,7,1.75,0,80.0%,1.40,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,44%,0,0%,0,0%,False,Theo Riddick
2018,2018-12-30,16,17,27.240,DET,@,GNB,W 31-0,False,4,24,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,26%,0,0%,0,0%,True,Theo Riddick
