Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-11-29,11.0,12.0,25.348,NYJ,MIA,W 38-20,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,39%,False,Randy Bullock,True,38,20
2015.0,2015-12-06,12.0,13.0,25.355,NYJ,NYG,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,11,32%,True,Randy Bullock,True,23,20
2015.0,2015-12-13,13.0,14.0,25.362,NYJ,TEN,W 30-8,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0%,0,0%,14,56%,False,Randy Bullock,True,30,8
2015.0,2015-12-19,14.0,15.0,26.003,NYJ,DAL,W 19-16,False,1,2,50.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0%,0,0%,11,38%,True,Randy Bullock,True,19,16
2015.0,2015-12-27,15.0,16.0,26.011,NYJ,NWE,W 26-20,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,32%,False,Randy Bullock,True,26,20
2015.0,2016-01-03,16.0,17.0,26.018,NYJ,BUF,L 17-22,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0%,0,0%,8,29%,True,Randy Bullock,False,17,22
2016.0,2016-09-11,1.0,1.0,26.27,NYG,DAL,W 20-19,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,7,26%,True,Randy Bullock,True,20,19
2016.0,2016-12-04,12.0,13.0,26.354,PIT,NYG,W 24-14,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,10,42%,False,Randy Bullock,True,24,14
2016.0,2016-12-11,13.0,14.0,,PIT,BUF,W 27-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Randy Bullock,True,27,20
2016.0,2016-12-18,14.0,15.0,27.002,CIN,PIT,L 20-24,False,2,2,100.0,2,2,100.0,0,8,0.0,1,0,1,0,0,0,0%,0,0%,9,33%,False,Randy Bullock,False,20,24
2016.0,2016-12-24,15.0,16.0,27.008,CIN,HOU,L 10-12,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,18%,True,Randy Bullock,False,10,12
2016.0,2017-01-01,16.0,17.0,27.016,CIN,BAL,W 27-10,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,44%,False,Randy Bullock,True,27,10
2017.0,2017-09-10,1.0,1.0,27.268,CIN,BAL,L 0-20,False,,,,,,,0,0,0.0,0,0,0,,,0,0%,0,0%,1,5%,False,Randy Bullock,False,0,20
2017.0,2017-09-14,2.0,2.0,27.272,CIN,HOU,L 9-13,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,7,23%,False,Randy Bullock,False,9,13
2017.0,2017-09-24,3.0,3.0,27.282,CIN,GNB,L 24-27,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,30%,True,Randy Bullock,False,24,27
2017.0,2017-10-01,4.0,4.0,27.289,CIN,CLE,W 31-7,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,44%,True,Randy Bullock,True,31,7
2017.0,2017-10-08,5.0,5.0,27.296,CIN,BUF,W 20-16,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,31%,False,Randy Bullock,True,20,16
2017.0,2017-10-22,6.0,7.0,27.31,CIN,PIT,L 14-29,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,19%,True,Randy Bullock,False,14,29
2017.0,2017-10-29,7.0,8.0,27.317,CIN,IND,W 24-23,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,10,34%,False,Randy Bullock,True,24,23
2017.0,2017-11-05,8.0,9.0,,CIN,JAX,L 7-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Randy Bullock,False,7,23
2017.0,2017-11-12,9.0,10.0,27.331,CIN,TEN,L 20-24,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,7,24%,True,Randy Bullock,False,20,24
2017.0,2017-11-19,10.0,11.0,27.338,CIN,DEN,W 20-17,False,2,3,66.7,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,7,25%,True,Randy Bullock,True,20,17
2017.0,2017-11-26,11.0,12.0,27.345,CIN,CLE,W 30-16,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,13,48%,False,Randy Bullock,True,30,16
2017.0,2017-12-04,12.0,13.0,27.353,CIN,PIT,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,33%,False,Randy Bullock,False,20,23
2017.0,2017-12-10,13.0,14.0,27.359,CIN,CHI,L 7-33,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,3,12%,False,Randy Bullock,False,7,33
2017.0,2017-12-17,14.0,15.0,28.001,CIN,MIN,L 7-34,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0%,0,0%,3,10%,True,Randy Bullock,False,7,34
2017.0,2017-12-24,15.0,16.0,28.008,CIN,DET,W 26-17,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0%,0,0%,12,40%,False,Randy Bullock,True,26,17
2017.0,2017-12-31,16.0,17.0,28.015,CIN,BAL,W 31-27,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,29%,True,Randy Bullock,True,31,27
2018.0,2018-09-09,1.0,1.0,28.267,CIN,IND,W 34-23,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,13,45%,True,Randy Bullock,True,34,23
2018.0,2018-09-13,2.0,2.0,28.271,CIN,BAL,W 34-23,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,13,43%,False,Randy Bullock,True,34,23
2018.0,2018-09-23,3.0,3.0,28.281,CIN,CAR,L 21-31,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,8,31%,True,Randy Bullock,False,21,31
2018.0,2018-09-30,4.0,4.0,28.288,CIN,ATL,W 37-36,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,41%,True,Randy Bullock,True,37,36
2018.0,2018-10-07,5.0,5.0,28.295,CIN,MIA,W 27-17,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0%,0,0%,12,41%,False,Randy Bullock,True,27,17
2018.0,2018-10-14,6.0,6.0,28.302,CIN,PIT,L 21-28,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,7,26%,False,Randy Bullock,False,21,28
2018.0,2018-10-21,7.0,7.0,28.309,CIN,KAN,L 10-45,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,19%,True,Randy Bullock,False,10,45
2018.0,2018-10-28,8.0,8.0,28.316,CIN,TAM,W 37-34,False,4,5,80.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,12,36%,False,Randy Bullock,True,37,34
2018.0,2018-11-11,9.0,10.0,28.33,CIN,NOR,L 14-51,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,18%,False,Randy Bullock,False,14,51
2018.0,2018-11-18,10.0,11.0,28.337,CIN,BAL,L 21-24,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,8,30%,True,Randy Bullock,False,21,24
2018.0,2018-11-25,11.0,12.0,28.344,CIN,CLE,L 20-35,False,2,3,66.7,,1,0.0,0,2,0.0,0,0,0,,,0,0%,0,0%,8,32%,False,Randy Bullock,False,20,35
2018.0,2018-12-02,12.0,13.0,28.351,CIN,DEN,L 10-24,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,18%,False,Randy Bullock,False,10,24
2018.0,2018-12-09,13.0,14.0,28.358,CIN,LAC,L 21-26,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,9,31%,True,Randy Bullock,False,21,26
2018.0,2018-12-16,14.0,15.0,29.0,CIN,OAK,W 30-16,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0%,0,0%,13,39%,False,Randy Bullock,True,30,16
2018.0,2018-12-23,15.0,16.0,29.007,CIN,CLE,L 18-26,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,23%,True,Randy Bullock,False,18,26
2018.0,2018-12-30,16.0,17.0,29.014,CIN,PIT,L 13-16,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,27%,True,Randy Bullock,False,13,16
2019.0,2019-09-08,1.0,1.0,29.266,CIN,SEA,L 20-21,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,10,32%,True,Randy Bullock,False,20,21
2019.0,2019-09-15,2.0,2.0,29.273,CIN,SFO,L 17-41,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,8,26%,False,Randy Bullock,False,17,41
2019.0,2019-09-22,3.0,3.0,29.28,CIN,BUF,L 17-21,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,7,26%,True,Randy Bullock,False,17,21
2019.0,2019-09-30,4.0,4.0,29.288,CIN,PIT,L 3-27,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,3,13%,True,Randy Bullock,False,3,27
2019.0,2019-10-06,5.0,5.0,29.294,CIN,ARI,L 23-26,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,11,37%,False,Randy Bullock,False,23,26
2019.0,2019-10-13,6.0,6.0,29.301,CIN,BAL,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,7,28%,True,Randy Bullock,False,17,23
2019.0,2019-10-20,7.0,7.0,29.308,CIN,JAX,L 17-27,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,7,23%,False,Randy Bullock,False,17,27
2019.0,2019-10-27,8.0,8.0,29.315,CIN,LAR,L 10-24,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,5,21%,True,Randy Bullock,False,10,24
2019.0,2019-11-10,9.0,10.0,29.329,CIN,BAL,L 13-49,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,7,29%,False,Randy Bullock,False,13,49
2019.0,2019-11-17,10.0,11.0,29.336,CIN,OAK,L 10-17,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,6,26%,True,Randy Bullock,False,10,17
2019.0,2019-11-24,11.0,12.0,29.343,CIN,PIT,L 10-16,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,5,17%,False,Randy Bullock,False,10,16
2019.0,2019-12-01,12.0,13.0,29.35,CIN,NYJ,W 22-6,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,10,37%,False,Randy Bullock,True,22,6
2019.0,2019-12-08,13.0,14.0,29.357,CIN,CLE,L 19-27,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,0,0,0%,0,0%,11,42%,True,Randy Bullock,False,19,27
2019.0,2019-12-15,14.0,15.0,29.364,CIN,NWE,L 13-34,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,7,25%,False,Randy Bullock,False,13,34
2019.0,2019-12-22,15.0,16.0,30.006,CIN,MIA,L 35-38,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,29%,True,Randy Bullock,False,35,38
2019.0,2019-12-29,16.0,17.0,30.013,CIN,CLE,W 33-23,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,13,45%,False,Randy Bullock,True,33,23
2020.0,2020-09-13,1.0,1.0,30.272,CIN,LAC,L 13-16,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,0,0,0%,0,0%,9,31%,False,Randy Bullock,False,13,16
2020.0,2020-09-17,2.0,2.0,30.276,CIN,CLE,L 30-35,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,13,48%,True,Randy Bullock,False,30,35
2020.0,2020-09-27,3.0,3.0,30.286,CIN,PHI,T 23-23,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,11,29%,True,Randy Bullock,False,23,23
2020.0,2020-10-04,4.0,4.0,30.293,CIN,JAX,W 33-25,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,0,0,0%,0,0%,15,48%,False,Randy Bullock,True,33,25
2020.0,2020-10-11,5.0,5.0,30.3,CIN,BAL,L 3-27,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,3,12%,True,Randy Bullock,False,3,27
2020.0,2020-10-18,6.0,6.0,30.307,CIN,IND,L 27-31,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,0,0,0%,0,0%,12,41%,True,Randy Bullock,False,27,31
2020.0,2020-10-25,7.0,7.0,30.314,CIN,CLE,L 34-37,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,13,46%,False,Randy Bullock,False,34,37
2020.0,2020-11-01,8.0,8.0,30.321,CIN,TEN,W 31-20,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,48%,False,Randy Bullock,True,31,20
2020.0,2020-11-15,9.0,10.0,30.335,CIN,PIT,L 10-36,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,5,13%,True,Randy Bullock,False,10,36
2020.0,2020-11-22,10.0,11.0,30.342,CIN,WAS,L 9-20,False,,1,0.0,1,3,33.3,0,3,0.0,0,0,0,0,0,0,0%,0,0%,7,26%,True,Randy Bullock,False,9,20
2020.0,2020-11-29,11.0,12.0,30.349,CIN,NYG,L 17-19,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,7,24%,False,Randy Bullock,False,17,19
2020.0,2020-12-06,12.0,13.0,30.356,CIN,MIA,L 7-19,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0%,0,0%,4,14%,True,Randy Bullock,False,7,19
2020.0,2020-12-13,13.0,14.0,,CIN,DAL,L 7-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Randy Bullock,False,7,30
2020.0,2020-12-21,14.0,15.0,,CIN,PIT,W 27-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Randy Bullock,True,27,17
2020.0,2020-12-27,15.0,16.0,,CIN,HOU,W 37-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Randy Bullock,True,37,31
2020.0,2021-01-03,16.0,17.0,,CIN,BAL,L 3-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Randy Bullock,False,3,38
2021.0,2021-09-19,2.0,2.0,31.277,TEN,SEA,W 33-30,False,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,0,0,0,0%,0,0%,15,42%,True,Randy Bullock,True,33,30
2021.0,2021-09-26,3.0,3.0,31.284,TEN,IND,W 25-16,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,8,35%,False,Randy Bullock,True,25,16
2021.0,2021-10-03,4.0,4.0,31.291,TEN,NYJ,L 24-27,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,12,35%,True,Randy Bullock,False,24,27
2021.0,2021-10-10,5.0,5.0,31.298,TEN,JAX,W 37-19,False,4,5,80.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,13,50%,True,Randy Bullock,True,37,19
2021.0,2021-10-18,6.0,6.0,31.306,TEN,BUF,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,13,45%,False,Randy Bullock,True,34,31
2021.0,2021-10-24,7.0,7.0,31.312,TEN,KAN,W 27-3,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,11,58%,False,Randy Bullock,True,27,3
2021.0,2021-10-31,8.0,8.0,31.319,TEN,IND,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,13,42%,True,Randy Bullock,True,34,31
2021.0,2021-11-07,9.0,9.0,31.326,TEN,LAR,W 28-16,False,4,4,100.0,,,,0,4,0.0,0,0,0,0,0,0,0%,0,0%,9,33%,True,Randy Bullock,True,28,16
2021.0,2021-11-14,10.0,10.0,31.333,TEN,NOR,W 23-21,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,11,38%,False,Randy Bullock,True,23,21
2021.0,2021-11-21,11.0,11.0,31.34,TEN,HOU,L 13-22,False,1,2,50.0,,,,0,1,0.0,0,0,0,0,0,0,0%,0,0%,5,20%,False,Randy Bullock,False,13,22
2021.0,2021-11-28,12.0,12.0,31.347,TEN,NWE,L 13-36,False,1,2,50.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0%,0,0%,6,21%,True,Randy Bullock,False,13,36
2021.0,2021-12-12,13.0,14.0,31.361,TEN,JAX,W 20-0,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,10,48%,False,Randy Bullock,True,20,0
2021.0,2021-12-19,14.0,15.0,32.003,TEN,PIT,L 13-19,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,7,26%,True,Randy Bullock,False,13,19
2021.0,2021-12-23,15.0,16.0,32.007,TEN,SFO,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0%,0,0%,9,39%,False,Randy Bullock,True,20,17
2021.0,2022-01-02,16.0,17.0,32.017,TEN,MIA,W 34-3,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,13,50%,False,Randy Bullock,True,34,3
