Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2016-11-27,11,12,22.093,SEA,@,TAM,L 5-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,6,10%,0,0%,0,0%,True,Alex Collins
2016,2016-12-04,12,13,,SEA,,CAR,W 40-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alex Collins
2016,2016-12-11,13,14,22.107,SEA,@,GNB,L 10-38,False,7,23,3.29,0,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,1,1,0,0,0,0,28,39%,0,0%,0,0%,True,Alex Collins
2016,2016-12-15,14,15,,SEA,,LAR,W 24-3,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Alex Collins
2016,2016-12-24,15,16,22.120,SEA,,ARI,L 31-34,False,7,28,4.00,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,0,0,0,0,0,0,43,52%,0,0%,0,0%,False,Alex Collins
2016,2017-01-01,16,17,22.128,SEA,@,SFO,W 25-23,False,7,55,7.86,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0,0,0,0,0,0,30,47%,0,0%,0,0%,True,Alex Collins
2017,2017-09-17,2,2,23.022,BAL,,CLE,W 24-10,False,7,42,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,1,1,0,0,0,0,8,12%,0,0%,3,12%,False,Alex Collins
2017,2017-09-24,3,3,23.029,BAL,@,JAX,L 7-44,False,9,82,9.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,10,17%,0,0%,14,45%,True,Alex Collins
2017,2017-10-01,4,4,23.036,BAL,,PIT,L 9-26,True,9,82,9.11,0,2,0,0,,0,0.0%,0.00,2,50,25.00,0,0,0,1,1,0,0,0,0,17,25%,0,0%,7,28%,False,Alex Collins
2017,2017-10-08,5,5,23.043,BAL,@,OAK,W 30-17,False,12,55,4.58,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,16,24%,0,0%,2,7%,True,Alex Collins
2017,2017-10-15,6,6,23.050,BAL,,CHI,L 24-27,True,15,74,4.93,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,22,30%,0,0%,0,0%,False,Alex Collins
2017,2017-10-22,7,7,23.057,BAL,@,MIN,L 16-24,True,10,30,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,16,25%,0,0%,0,0%,True,Alex Collins
2017,2017-10-26,8,8,23.061,BAL,,MIA,W 40-0,True,18,113,6.28,0,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,0,0,0,0,0,0,32,49%,0,0%,2,7%,False,Alex Collins
2017,2017-11-05,9,9,23.071,BAL,@,TEN,L 20-23,True,13,43,3.31,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0,0,0,0,0,0,29,38%,0,0%,0,0%,True,Alex Collins
2017,2017-11-19,10,11,23.085,BAL,@,GNB,W 23-0,True,20,49,2.45,1,7,4,22,5.50,0,57.1%,3.14,0,0,,0,1,6,0,0,0,1,0,0,38,64%,0,0%,0,0%,True,Alex Collins
2017,2017-11-27,11,12,23.093,BAL,,HOU,W 23-16,True,16,60,3.75,1,2,2,-3,-1.50,0,100.0%,-1.50,0,0,,0,1,6,0,0,0,0,0,0,31,46%,0,0%,0,0%,False,Alex Collins
2017,2017-12-03,12,13,23.099,BAL,,DET,W 44-20,True,15,75,5.00,2,2,2,23,11.50,0,100.0%,11.50,0,0,,0,2,12,0,0,0,0,0,0,33,52%,0,0%,0,0%,False,Alex Collins
2017,2017-12-10,13,14,23.106,BAL,@,PIT,L 38-39,True,18,120,6.67,1,2,2,46,23.00,0,100.0%,23.00,0,0,,0,1,6,1,0,0,0,0,0,29,45%,0,0%,0,0%,True,Alex Collins
2017,2017-12-17,14,15,23.113,BAL,@,CLE,W 27-10,True,12,19,1.58,0,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0,0,0,0,0,0,0,30,39%,0,0%,0,0%,True,Alex Collins
2017,2017-12-23,15,16,23.119,BAL,,IND,W 23-16,True,18,51,2.83,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,1,0,0,0,0,0,39,53%,0,0%,0,0%,False,Alex Collins
2017,2017-12-31,16,17,23.127,BAL,,CIN,L 27-31,True,20,78,3.90,1,6,2,18,9.00,0,33.3%,3.00,0,0,,0,1,6,0,0,0,0,0,0,29,38%,0,0%,0,0%,False,Alex Collins
2018,2018-09-09,1,1,24.014,BAL,,BUF,W 47-3,True,7,13,1.86,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6,1,1,0,0,0,0,27,34%,0,0%,0,0%,False,Alex Collins
2018,2018-09-13,2,2,24.018,BAL,@,CIN,L 23-34,True,9,35,3.89,0,4,3,55,18.33,0,75.0%,13.75,0,0,,0,0,0,0,0,0,0,0,0,42,49%,0,0%,0,0%,True,Alex Collins
2018,2018-09-23,3,3,24.028,BAL,,DEN,W 27-14,True,18,68,3.78,1,4,3,6,2.00,0,75.0%,1.50,0,0,,0,1,6,0,0,0,0,0,0,35,49%,0,0%,0,0%,False,Alex Collins
2018,2018-09-30,4,4,24.035,BAL,@,PIT,W 26-14,True,11,42,3.82,0,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6,1,1,0,0,0,0,36,47%,0,0%,0,0%,True,Alex Collins
2018,2018-10-07,5,5,24.042,BAL,@,CLE,L 9-12,True,12,59,4.92,0,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,0,0,0,0,0,0,27,31%,0,0%,0,0%,True,Alex Collins
2018,2018-10-14,6,6,24.049,BAL,@,TEN,W 21-0,True,19,54,2.84,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0,0,0,0,0,0,35,46%,0,0%,0,0%,True,Alex Collins
2018,2018-10-21,7,7,24.056,BAL,,NOR,L 23-24,True,11,38,3.45,0,4,3,10,3.33,0,75.0%,2.50,0,0,,0,0,0,0,0,0,0,0,0,28,41%,0,0%,0,0%,False,Alex Collins
2018,2018-10-28,8,8,24.063,BAL,@,CAR,L 21-36,True,11,49,4.45,1,2,2,14,7.00,0,100.0%,7.00,0,0,,0,1,6,1,1,0,0,0,0,33,49%,0,0%,0,0%,True,Alex Collins
2018,2018-11-04,9,9,24.070,BAL,,PIT,L 16-23,True,9,35,3.89,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6,0,0,0,0,0,0,31,51%,0,0%,0,0%,False,Alex Collins
2018,2018-11-18,10,11,24.084,BAL,,CIN,W 24-21,True,7,18,2.57,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0,0,0,0,0,0,17,22%,0,0%,0,0%,False,Alex Collins
2018,2018-11-25,11,12,,BAL,,OAK,W 34-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alex Collins
2018,2018-12-02,12,13,,BAL,@,ATL,W 26-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Alex Collins
2018,2018-12-09,13,14,,BAL,@,KAN,L 24-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Alex Collins
2018,2018-12-16,14,15,,BAL,,TAM,W 20-12,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Alex Collins
2018,2018-12-22,15,16,,BAL,@,LAC,W 22-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Alex Collins
2018,2018-12-30,16,17,,BAL,,CLE,W 26-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Alex Collins
2020,2020-11-08,8,9,26.074,SEA,@,BUF,L 34-44,False,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,13,20%,0,0%,0,0%,True,Alex Collins
2020,2020-11-15,9,10,26.081,SEA,@,LAR,L 16-23,True,11,43,3.91,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,6,0,0,0,0,0,0,32,48%,0,0%,0,0%,True,Alex Collins
2020,2021-01-03,16,17,26.130,SEA,@,SFO,W 26-23,False,5,29,5.80,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0,0,0,0,0,0,7,11%,0,0%,0,0%,True,Alex Collins
2021,2021-09-12,1,1,,SEA,@,IND,W 28-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Alex Collins
2021,2021-09-19,2,2,27.024,SEA,,TEN,L 30-33,False,1,25,25.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,6,11%,0,0%,0,0%,False,Alex Collins
2021,2021-09-26,3,3,27.031,SEA,@,MIN,L 17-30,False,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,14,26%,0,0%,0,0%,True,Alex Collins
2021,2021-10-03,4,4,27.038,SEA,@,SFO,W 28-21,False,10,44,4.40,1,2,2,34,17.00,0,100.0%,17.00,0,0,,0,1,6,0,0,0,0,0,0,22,39%,0,0%,0,0%,True,Alex Collins
2021,2021-10-07,5,5,27.042,SEA,,LAR,L 17-26,True,15,47,3.13,0,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,0,0,0,0,0,0,46,71%,0,0%,0,0%,False,Alex Collins
2021,2021-10-17,6,6,27.052,SEA,@,PIT,L 20-23,True,20,101,5.05,1,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,1,6,0,0,0,0,0,0,39,60%,0,0%,0,0%,True,Alex Collins
2021,2021-10-25,7,7,27.060,SEA,,NOR,L 10-13,True,16,35,2.19,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0,0,0,0,0,0,22,39%,0,0%,0,0%,False,Alex Collins
2021,2021-10-31,8,8,27.066,SEA,,JAX,W 31-7,True,10,44,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,27,47%,0,0%,0,0%,False,Alex Collins
2021,2021-11-14,9,10,27.080,SEA,@,GNB,L 0-17,True,10,41,4.10,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0,0,0,0,0,0,30,49%,0,0%,0,0%,True,Alex Collins
2021,2021-11-21,10,11,27.087,SEA,,ARI,L 13-23,False,10,36,3.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,18,37%,0,0%,0,0%,False,Alex Collins
2021,2021-11-29,11,12,27.095,SEA,@,WAS,L 15-17,True,7,14,2.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,1,1,0,0,0,0,19,40%,0,0%,0,0%,True,Alex Collins
2021,2021-12-05,12,13,,SEA,,SFO,W 30-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alex Collins
2021,2021-12-12,13,14,27.108,SEA,@,HOU,W 33-13,False,7,16,2.29,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0,0,0,0,0,0,14,23%,0,0%,0,0%,True,Alex Collins
2021,2021-12-21,14,15,,SEA,@,LAR,L 10-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Alex Collins
2021,2021-12-26,15,16,,SEA,,CHI,L 24-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alex Collins
2021,2022-01-02,16,17,,SEA,,DET,W 51-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Alex Collins
2021,2022-01-09,17,18,,SEA,@,ARI,W 38-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Alex Collins
,50 Games,,,,,,,23-26-1,False,483,1997,4.13,18,80,59,467,7.92,1,73.8%,5.84,2,50,25.00,0,19,114,10,7,0,2,0,0,,,,,,,False,Alex Collins
